"VESTIGINGSNUMMER","url"
"06OK00",NA
"06OM00","https://www.dewingerdzwaag.nl/content/17819/download/clnt/76361_Schoolgids_2017_-_2018_De_Wingerd_Zwaag.pdf"
"06OP00",NA
"06OR00","https://www.bottel.nl/schoolgids.pdf"
"06OW00","http://www.het-fundament.nl/bestanden/427885/Schoolgids-2016-2017-definitief-%28zonder-adressen%29.pdf"
"06OY00","https://ksustdominicus-live-4a0610337d2942fb9af-73f032e.aldryn-media.io/files/2017-2018%20Schoolgids%20St%20Dominicus.pdf"
"06OZ00","http://www.vrijeschoolbreda.nl/images/pdf/VrijeSchoolBredaSchoolgids_2015_LowRes.pdf"
"06PB00",NA
"06PC00",NA
"06PD00","http://www.bskrommenhoek.nl/bestanden/453494/170711schoolgids1718conc4-2.pdf"
"06PE00","https://cms.onlinebase.nl/userfiles/c1delteyk/file/schoolgids_2017-2018.pdf"
"06PF00",NA
"06PG00","http://www.itklimmerbled.nl/wp-content/uploads/2012/04/16.0317-Schoolgids-Klimmerblêd-2016-2017_LR.pdf"
"06PH00","http://www.de-ark.nl/Schoolgids 20172018.pdf"
"06PI00",NA
"06PJ00","http://www.peggebult.nl/upload/files/Peggebult%20Informatie%20gids%202017.pdf"
"06PM00","http://schoolgameren.nl/wp-content/uploads/2018/01/20180122-Nieuwsbrief-11-PDF.pdf"
"06PN00",NA
"06PO00","http://toermalijn-meppel.nl/wp-content/uploads/2016/01/Schoolgids-de-Toermalijn-Meppel2017-2018.pdf"
"06PP00",NA
"06PQ00","http://www.klimboom.pentaprimair.nl/qsites/files/000001899/schoolgids 2017 - 2019.pdf"
"06PR00",NA
"06PS00","http://www.wegwijzeralteveer.nl/docs/schoolgids2017-2018.pdf"
"06PV00","http://www.michaelschoolleeuwarden.nl/images/pdf/schoolgids%202016-2017.pdf"
"06PZ00","https://balsemyn.nl/a/089/744089-e6.pdf"
"06QB00",NA
"06QC00","http://test2.joshobrouwers.com/site/assets/files/1025/schoolgids_2014-2015.pdf"
"06QE00","http://users.qlictonline.nl/vco_meestersnel/docs/Schoolgids%202015%202016_definitief.pdf"
"06QF00",NA
"06QH00","https://www.rkbsdebanier.nl/upload/197-Schoolgids_algemeen_deel_RKBS_De_Banier_2017-2018.pdf"
"06QI00","http://www.sintjozefschoolnieuwheeten.nl/assets/schoolgids.pdf"
"06QJ00","https://www.swsdediamant.nl/files/bijlagen/2017-2018 schoolgids Diamant -def.pdf"
"06QK00",NA
"06QM00",NA
"06QN00","http://www.nijegaast.nl/deklimbeam/wp-content/uploads/Schoolgids-De-Klimbeam-2017-2018-PDF.pdf"
"06QO00",NA
"06QP00","https://cbsdefinne.nl/a/472/751472-df.pdf"
"06QQ00",NA
"06QR00","http://www.cyriacus.nl/DOWNLOADS/2_22_D_da5ed2f9-a.pdf"
"06QS00","https://www.debongerdwijhe.nl/syndeo_data/media/schoolgids_2017-2018.pdf"
"06QT00","http://www.bron.pentaprimair.nl/qsites/files/000001912/07 schoolgids/Schoolgids CBS De Bron 2017-2018.pdf"
"06QV00","http://www.rehoboth.pentaprimair.nl/qsites/files/000001915/schoolgids en informatie/Ouders-brief-verlof-vrij_vragen-Rehoboth.pdf"
"06QY00","http://www.vrijeschoolparcival.nl/wp-content/uploads/schoolgids 2016-17.pdf"
"06QZ00",NA
"06RA00","http://oranjenassau.scopescholen.nl/wp-content/uploads/2017/09/Schoolgids-Oranje-Nassau-2017-2018.pdf"
"06RD00",NA
"06RF00","http://www.parcivalschool.nl/wp-content/uploads/2017/12/schoolgidsPermanentdeel-november-2017.pdf"
"06RG00","http://www.vbsdestroeten.nl/useruploads/files/schoolgids_2017-2018_de_stroeten_emmen_(2).compressed.pdf"
"06RK00",NA
"06RL00","http://www.cbsdewiekslag.nl/Portals/679/docs/schoolgids%202014%202015.pdf"
"06RM00","https://www.vrijeschool-almere.nl/uploaded_files/PDF/Schoolgids%20Vrijeschool%20Raphael.pdf"
"06RN00","http://www.deterpweesp.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018.pdf"
"06RP00","http://www.stephanus.nl/phocadownloadpap/Schoolinformatie/Informatiegids 2017-2018 1e versie.pdf"
"06RQ00","http://www.kabas.nl/wp-content/uploads/2008/09/Schoolgids-2017-2018-def.pdf"
"06RR00",NA
"06RS00","http://hoeksteennieuwlande.en3.nl/wp-content/uploads/2014/05/Schoolgids-2013-2014-CBS-de-Regenboog-04PP.pdf"
"06RT00","http://www.notter-zuna.nl/j/../schoolgids 2017-2018.pdf"
"06RU00",NA
"06RW00","http://www.debakelaar.nl/bestanden/455171/Schoolgids-A-voor-kalender-2017-2018-pdf.pdf"
"06RX00",NA
"06RZ00",NA
"06SB00",NA
"06SC00",NA
"06SE00",NA
"06SF00",NA
"06SG00","https://www.swsdefrissel.nl/files/bijlagen/Schoolgids 17-18  De Frissel prikbordversie.pdf"
"06SI00","https://www.sinttheresiaschool.nl/upload/197-Schoolgids_algemeen_deel_2017-2018_Sint_Theresia.pdf"
"06SK00","http://www.prisma-scholen.nl/wp-content/uploads/2010/12/bovenschoolse-info-naar-ouders-20-juni-2013.pdf"
"06SL00",NA
"06SM00",NA
"06SN00","http://www.pcbodantumadeel.nl/qsites/files/000002754/website/actueel/informatiegids_passend_onderwijs_2014_vs2.pdf"
"06SQ00","https://www.jenaplan-willibrordus.nl/upload/197-27092017-Schoolgids_algemeen_deel_2017-2018_st._Willibrordus.pdf"
"06ST00",NA
"06SW00",NA
"06SY00",NA
"06SZ00",NA
"06TA00",NA
"06TC00","http://www.pcbodantumadeel.nl/qsites/files/000002754/website/actueel/informatiegids_passend_onderwijs_2014_vs2.pdf"
"06TD00","https://www.debontemol.nl/content/26350/download/clnt/75889_Schoolgids_06TD_De_Bonte_Mol_2017-2018.pdf"
"06TF00",NA
"06TH00",NA
"06TK00",NA
"06TL00","http://www.pcbdehoeksteen.nl/wp-content/uploads/2011/11/Schoolgids-De-Hoeksteen-2016-2017-4.pdf"
"06TM00","http://www.skowf.nl/site/stjozefschool/wp-content/uploads/sites/46/2017/09/schoolgids-2017-2018.pdf"
"06TN00","http://www.basisschoolesmoreit.nl/syndeo_data/media/schoolgids_2017-2018_def.pdf"
"06TP00","http://www.school-deburcht.nl/bestanden/455195/schoolgids-17-18.pdf"
"06TR00",NA
"06TT00",NA
"06TU00","http://www.deventerleerschool.nl/images/2017-10-11_Schoolgids_17-18.pdf"
"06TX00","http://www.dekring.nl/bestanden/468675/Schoolgids-2017-2018.pdf"
"06UB00",NA
"06UC00",NA
"06UD00",NA
"06UE00","http://jorai.nl/index/../nieuws/downloads/schoolgids_jorai_17_18.pdf"
"06UF00","https://zwaneridder.nl/wp-content/uploads/2017/10/Schoolgids-Zwaneridder-2017-2018.pdf"
"06UG00","http://www.bsdedriehoek.nl/uploads/media/Schoolgids___de_Driehoek_______2015-2016.pdf"
"06UI00",NA
"06UK00",NA
"06UL00","http://www.stekske.nl/SamenwerkingsverbandWEB/download/3343Schoolgids2017-2018.pdf"
"06UN00","http://www.nijegaast.nl/deklimbeam/wp-content/uploads/Schoolgids-De-Klimbeam-2017-2018-PDF.pdf"
"06UR00",NA
"06UX00","https://www.koningsbergerschool.nl/syndeo_data/media/nieuwsbrief/schoolgids_2017-2018_versie_2.pdf"
"06UZ00","http://www.depostiljonsoesterberg.nl/wp-content/uploads/2013/10/Kleutergids-2015-2016.pdf"
"06VA00",NA
"06VC00",NA
"06VF00",NA
"06VJ00",NA
"06VL00",NA
"06VO00","http://www.de4heemskinderen.nl/wordpress/../uploads/2017/07/verkorte-schoolgids-4HK-2017-2018.pdf"
"06VP00","http://www.rodeschouw.nl/wp-content/uploads/2013/11/Schoolgids_RodeSchouw_2017-2018_DEF.pdf"
"06VS00","http://www.bsjanpeters-roosteren.nl/bestanden/376544/tekst-schoolgids-bs-jan-peters-juni-2015.pdf"
"06VU00","https://www.bs-dester.nl/-uploads/files/insite/schoolgids-de-ster-2017-2018.pdf"
"06VV00",NA
"06VW00","http://www.lindekring.nl/wordpress/../uploads/2016/10/onderwijsgids-po-2015-2016.pdf"
"06VX00","http://www.antonius-heusden.nl/bestanden/460197/Schoolgids-2017-2018.pdf"
"06VY00","http://www.de2sprong.nl/bestanden/456421/SCHOOLGIDS-2017-2018-TWEESPRONG.pdf"
"06WB00",NA
"06WC00","http://www.dekringrijen.nl/attachments/article/18/Schoolgids_2017-18_DeKring.pdf"
"06WD00",NA
"06WF00",NA
"06WH00",NA
"06WI00","http://www.sintjanbaptist.nl/bestand?bestand=1504557603.47.pdf"
"06WJ00",NA
"06WL00",NA
"06WM00",NA
"06WN00",NA
"06WO00",NA
"06WS00",NA
"06WT00","http://denbijstere.nl/uploads/Schoolgids-Den-Bijstere-2017-2018.20170907084405.pdf"
"06WV00","https://www.mariadonk.nl/bestanden/456450/Schoolgids-Mariadonk-2017-2018.pdf"
"06WW00",NA
"06WZ00",NA
"06XB00","http://www.bsakkerwinde.nl/wordpress/../uploads/2016/02/Schoolgids-Basisschool-De-Akkerwinde-2017-2018.pdf"
"06XC00","http://www.lambertusgemonde.nl/bestanden/files/Lambertus/Documenten/Schoolgids%202016-2017.pdf"
"06XD00","http://www.rendal.nl/bestanden/457697/schoolgids-2017-2018-met-kaft.pdf"
"06XE00",NA
"06XF00",NA
"06XI00","http://www.dewerft.nl/wp-content/uploads/sites/29/2015/04/Schoolgids-2017-2018.pdf"
"06XM00","http://www.antoniusschool.nl/files/Schoolgids 2017-2018 Antoniusschool.pdf"
"06XO00",NA
"06XP00","http://www.annamolenschot.nl/attachments/article/5/schoolgids17-18.pdf"
"06XR00","http://www.vsdedriestroom.nl/site/media/Schoolgids%20%20De%20Driestroom%202017-2018%20def..pdf"
"06XW00","http://www.depandelaar.nl/sites/default/files/bestanden/Schoolgids%202017-2018.pdf"
"06XX00",NA
"06YA00","https://d4w-live-3126f5d06cce4967b321c17b96fb7-c6255cb.aldryn-media.com/files/schoolgids%202017%20-%202018.pdf"
"06YB00","http://www.cleijnhasselt.nl/wordpress/wp-content/uploads/2017/01/Schoolgids-Cleijn-Hasselt-2017-2018.pdf"
"06YD00","https://www.rkbsdehoeksteen.nl/upload/197-Schoolgids_schoolspecifiek_deel_De_Hoeksteen_2017-2018_nieuw.pdf"
"06YE00",NA
"06YF00",NA
"06YH00","https://www.bsdetovertuin-sittard.nl/bestanden/458214/schoolgids-2017-2018.pdf"
"06YI00",NA
"06YJ00",NA
"06YK00",NA
"06YL00",NA
"06YM00","http://www.ehbennekom.nl/bestanden/downloads/schoolgids-2017-2018pr-ter-instemming-omr.pdf"
"06YN00",NA
"06YO00","http://www.borgwal.nl/wp-content/uploads/2016/06/Schoolgids_Borgwal_2017_v1.pdf"
"06YP00","http://www.bastionbredevoort.nl/images/schoolgids/FolderDaltonschool.pdf"
"06YQ00",NA
"06YR00",NA
"06YT00","http://www.antoniusschool-skovv.nl/Portals/226/docs/Schoolgids-def.pdf"
"06YU00",NA
"06YV00","http://www.bsroncalli.nl/uploads/files/schoolgidsbsroncalli.pdf"
"06YX00",NA
"06YY00",NA
"06YZ00",NA
"06ZA00","http://meeuwenberg.net/wp-content/uploads/2016/06/Schoolgids-De-Meeuwenberg-2015-2019.pdf"
"06ZB00",NA
"06ZC00","http://www.reuzepas.nl/upload/files/bijlage schoolgids 2017-2018.pdf"
"06ZF00",NA
"06ZH00",NA
"06ZK00",NA
"06ZL00",NA
"06ZN00","https://cdn1.kbs-st-joseph.nl/uploads/Editor/schoolgids-sint-joseph-2017-2018-def.pdf"
"06ZO00","http://www.antoniusvragender.nl/phpimg/b4b4f30ad8319f6be84/schoolgids-2017-2018.pdf"
"06ZR00","http://www.bscatharina.nl/bestanden/445433/Schoolgids_2016-2017_definitief_website.pdf"
"06ZS00",NA
"06ZT00",NA
"06ZV00","http://www.detonne.nl/syndeo_data/media/Documenten/170710_Schoolgids_Basisschool_De_Tonne_2017-2018.pdf"
"06ZX00","http://www.stsebastianus.nl/wp-content/uploads/2013/09/1617-Schoolgids-St-Sebastianus-2016-2017.docx-1.pdf"
"06ZY00",NA
"06ZZ00",NA
"07AA00","http://www.timotheus-lelystad.nl/Timo/uploads/2017/07/Timotheüs-Schoolgids-2017-2018.pdf"
"07AB00","http://www.josephlokinschool.nl/praktijk/SiteAssets/Paginas/Schoolgids/Schoolgids%20Joseph%20Lokinschool%202017-2018.pdf"
"07AD00",NA
"07AH00","https://www.trimaran.nl/wp-content/uploads/2017/11/Trimaran-schoolgids_2017-2018-1.pdf"
"07AI00","https://www.almelosemontessorischool.nl/wp-content/uploads/sites/25/2016/10/digitale-schoolgids-augustus-2017.pdf"
"07AK00",NA
"07AL00","https://www.zonnewieldebilt.nl/wp-content/uploads/2017/09/schoolgids-2017-2018-AB07.pdf"
"07AM00",NA
"07AO00","https://www.skowf.nl/site/petruscanisius/wp-content/uploads/sites/40/2017/07/Voorwoord-schoolgids.pdf"
"07AP00",NA
"07AR00",NA
"07AU00","http://wegwijzer-westerbork.nl/contentfiles/wegwijzerwesterbork/Document/34437/34436959.pdf"
"07AV00","http://www.rkbspancratius.nl/bestanden/394857/Schoolgids-2015-2016.pdf"
"07AZ00","http://www.hetkoggeschip.nl/images/documenten/Schoolgids_Koggeschip_2017-2018.pdf"
"07BC00","http://www.montessorischool.nl/wp-content/uploads/2013/12/Schoolgids-Montessorischool-t-Ronde-2017-2018.pdf"
"07BF00","https://nijepoort-live-d3a84e35ce504ceea6c103ee-8b6648a.aldryn-media.io/files/Schoolgids%202017-2018.pdf"
"07BH00",NA
"07BH01","http://www.depontonnierhoorn.nl/wp-content/uploads/2017/09/schoolgids1718-DEF.pdf"
"07BI00",NA
"07BJ00",NA
"07BK00",NA
"07BL00",NA
"07BO00",NA
"07BP00",NA
"07BR00","https://www.martinusrucphen.nl/bestanden/455633/schoolgids_2017_2018.pdf"
"07BS00",NA
"07BT00",NA
"07BU00","https://springbeek.kerobei.nl/content/Springbeek/docs/De_Springbeek_Schoolgids_17-18.pdf"
"07BV00",NA
"07BW00",NA
"07BW01",NA
"07BW02",NA
"07BX00",NA
"07BZ00","http://www.helcherseeschool.nl/sites/default/files/Schoolgids%20Helcherseeschool%202017-2018%20-%20DEFlr.pdf"
"07CA00",NA
"07CC00","http://www.tiliander.nl/bestanden/schoolgids-variabel_2017-2018.pdf"
"07CF00",NA
"07CI00","https://www.drpoels.nl/downloads/Schoolgids%202017-2018%20Dr%20Poels.pdf"
"07CJ00","http://www.rennevoirt.nl/CMS/Docs/schoolgids 2017 -2018  nieuw.pdf"
"07CK00","http://www.de-oversteek.nl/themes/oversteek/uploads/files/Schorsing en verwijdering schoolgidstekst 13-11-15.pdf"
"07CL00",NA
"07CM00",NA
"07CN00",NA
"07CO00","https://konjusch.weebly.com/uploads/2/3/7/1/23717686/schoolgids_2017-2018.pdf"
"07CP00",NA
"07CQ00",NA
"07CT00",NA
"07CU00",NA
"07CW00","http://www.schare.nl/download/3581schoolgids-Schare-17-18.pdf"
"07CX00","http://vijfster.nl/wopr/wp-content/uploads/2016/01/Schoolgids-Vijfster-2015-2016.pdf"
"07CY00","https://schoolfranciscus.nl/wp-content/uploads/2016/12/Schoolgids-Franciscus-2017-2018.pdf"
"07DA00","http://www.bsdevest.nl/bestanden/453198/Schoolgids-2017-2018-De-Vest-Hoogeloon.pdf"
"07DB00",NA
"07DD00","http://www.deschute.nl/wp-content/uploads/2016/03/Schoolgids-2017-2018.pdf"
"07DE00",NA
"07DF00","https://www.odaschool.nl/bestanden/372209/schoolgids-2015-2016-oda-26-08-2015.pdf"
"07DG00","http://deklokkenberg.nl/wp-content/uploads/2017/03/schoolgids-2015-2019.pdf"
"07DH00","http://www.stjanoosteind.nl/bestanden/460923/Schoolgids_brede_dorpsschool_Sint_Jan_2017-2018_2-%281%29.pdf"
"07DJ00",NA
"07DK00",NA
"07DL00",NA
"07DM00","http://www.denieuweschool.nl/wp-content/uploads/2017/07/schoolgids-2017-2018.pdf"
"07DN00","http://www.zonnehof.nl/bestanden/468008/SCHOOLGIDS-2017-2018.pdf"
"07DP00",NA
"07DQ00","http://www.vrijeschoolmichael.nl/files/pdfdocumenten/Schoolgids Vrije School Michael 2013.pdf"
"07DZ00",NA
"07EC00",NA
"07EC01","http://www.kbsbernardus.nl/praktijk/SiteAssets/Paginas/Schoolgids/AT%20Scholen%20Schoolgids%20KBS%20Bernardus_v3.pdf"
"07ED00",NA
"07EE00",NA
"07EF00",NA
"07EG00","https://www.deleerlingst.nl/bestanden/466129/Schoolgids-Leerlingst-2017-2018.pdf"
"07EI00","https://theresiaschool-live-24d16b9597334349882-6e581bd.aldryn-media.io/files/Schoolgids%202017-2018%20def.%20versie%20nov17.pdf"
"07EI01","https://vandijckschool-live-3489769c93b6483a8b6-3d2a164.aldryn-media.io/files/-Schoolgids%20september%202017definitief.pdf"
"07EJ00","http://www.wingerd-bergharen.nl/images/documenten/Schoolgids_Wingerd_2017-2018.pdf"
"07EK00","https://www.bsdezaaier.nl/media/bestanden/SchoolgidsinformatieoudersDeDrieslag2017-2018.pdf"
"07EM00","http://www.fundamentlutjegast.pentaprimair.nl/qsites/files/000001911/schoolgids%20en%20protocollen/jaarkalender%20Lutjegast%202017-2018.pdf"
"07EN00","http://www.pwas.nl/images/sampledata/pdf_algemeen/jaargids.pdf"
"07EP00",NA
"07EQ00",NA
"07ER00","http://www.budschop.nl/bestanden/455046/schoolgids-2017-2018.pdf"
"07ET00","https://www.elckerlyc-heiloo.nl/syndeo_data/media/Elckerlyc_schoolgids_17-18_def.pdf"
"07EX00","http://www.vrijeschoolamersfoort.nl/wp-content/uploads/vsa-schoolgids-2011.pdf"
"07FA00",NA
"07FD00",NA
"07FE00","https://www.demeertuin.nl/Surplus_C01/UploadData/images/35/3752/0/Schoolgids-2015-2019-De-Meertuin.pdf"
"07FI00","http://www.deratel.nl/bestanden/435521/Schoolgids-Deel-A_16-18-def.pdf"
"07FJ00",NA
"07FK00",NA
"07FL00",NA
"07FM00","https://www.obstbusseltje.nl/bestanden/369686/Tekst-schoolgids-BO-Eersel-Bergeijk-2015-2016.pdf"
"07FU00","http://www.cbsdedriemaster.nl/images/sampledata/documenten_algemeen/schoolgids.pdf"
"07FU01","http://www.cbs3mm.nl/images/sampledata/pdf_algemeen/schoolgids.pdf"
"07GB00",NA
"07GC00","http://www.obsdebolster.nl/site/wp-content/uploads/2017/08/bolster_schoolgids_17-18.pdf"
"07GD00","https://obsderegenboog.nl/wp-content/uploads/2017/08/203517-schoolgids-2017-2018-DEF-LR.pdf"
"07GE00","http://de-meenthe.nl/wp-content/uploads/sites/7/2016/04/schoolgids-de-meenthe-2017-2018.pdf"
"07GF00","http://www.detouwladder.nl/school/assets/templates/touwladder/files/Schoolgids Daltonschool de Touwladder 2016 -2017.pdf"
"07GT00",NA
"07GU00","http://www.obsdebrondeurne.nl/wp-content/uploads/2017/08/Schoolgids-2017-OBS-De-Bron.pdf"
"07GX00","http://www.obslydinge.nl/bestanden/431121/2016-09-12_schoolgids_lydinge_2016-2017-LSH.pdf"
"07GY00","https://www.obsdekorenbloem.nl/bestanden/424985/Korenbloem_schoolgids_2016_2017_LR-%281%29.pdf"
"07HL00",NA
"07HN00","http://www.versluijsschool.nl/docs/schoolgids 1617.pdf"
"07HO00",NA
"07HP00",NA
"07HQ00",NA
"07HT00","https://itlemieren.nl/a/250/751250-0b.pdf"
"07HV00","http://www.bsdegrienden.nl/wordpress/wp-content/uploads/2016/11/Schoolgids-2016-2017-De-Grienden-okt-2016.pdf"
"07HX00","http://www.bonkelder-witmarsum.nl/images/downloads/2017-2018/schoolgids%202017%20-%202018.pdf"
"07IA00",NA
"07IH00",NA
"07IJ00",NA
"07IK00","http://www.martinus-venlo.nl/bestanden/424308/schoolgids20162017.pdf"
"07IL00",NA
"07IM00","http://adeborg.pentaprimair.nl/qsites/files/000001958/schoolinfo/schoolgids_adeborg_1718.pdf"
"07IP00",NA
"07IV00",NA
"07IX00","https://www.roelofvenemaschool.nl/bestanden/443956/RVS-schoolgids-2017_Spreads.pdf"
"07IY00",NA
"07IZ00",NA
"07JC00",NA
"07JE00",NA
"07JG00",NA
"07JH00","https://www.askoscholen.nl/scholen/AdmiraaldeRuyterschool/Over ons/Documents/Admiraal_Kalender_2017-18.pdf"
"07JK00","http://www.openluchtschool1.nl/documenten/schoolgids_2017-2018_(07JK_-_1e_OLS).pdf"
"07JN00",NA
"07JQ00",NA
"07JR00",NA
"07JV00","http://www.lingelaar.nl/bestanden/376678/Gids-basisonderwijs-2015-2016.pdf"
"07JX00",NA
"07KA00",NA
"07KB00",NA
"07KC00","http://cbsherwijnen.nl/wp-content/uploads/Schoolgids-Herwijnen-2017-2018-.pdf"
"07KD00",NA
"07KE00","http://www.jenaplan-kindcentrum.nl/uploads/diverse documenten/DEF_DIGISchoolgids 2016-2017.pdf"
"07KF00","https://www.deregenbooglopik.nl/bestanden/39/Schoolgids-2017-2018-Lopik.pdf"
"07KG00","https://wegwijzerenter.nl/wp-content/uploads/2017/07/informatiegids_passendonderwijs_dec_2012.pdf"
"07KH00",NA
"07KI00","http://www.ebenhaezer-ottoland.nl/bestanden/466670/Schoolgids-EH-Ottoland-2017-2018.pdf"
"07KK00","http://www.gbsdehandpalm.nl/wp-content/uploads/2014/10/schoolgids-gbs-de-handpalm-2017-2018.pdf"
"07KL00",NA
"07KN00","https://www.agathasnellen.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018.pdf"
"07KO00",NA
"07KQ00","https://www.icbwereldwijzer.nl/wp-content/uploads/sites/7/2017/09/schoolgids-2017-2018-WWDev.pdf"
"07KQ01",NA
"07KR00","http://www.kraatsschool.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018.pdf"
"07KS00",NA
"07KT00",NA
"07KU00","http://www.casperdiemerschool.nl/Media/view/23524/website+schoolgids+2017-2018+Casper+Diemerschool.pdf"
"07KV00",NA
"07KX00","https://www.bsbeatrix.nl/-uploads/files/insite/schoolgids-2017-2018.pdf"
"07KY00",NA
"07LB00","http://www.roosjenschool.nl/downloads/schoolgids20162017.pdf"
"07LC00",NA
"07LD00","http://www.leeuwarderschoolvereniging.nl/wp-content/uploads/2016_12_01-Schoolgids.pdf"
"07LF00",NA
"07LH00","http://www.farelschoolkatwijk.nl/bestanden/428548/schoolgids-2016-2017.pdf"
"07LI00",NA
"07LJ00","https://www.gaandewegschool.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018_Gaandeweg.pdf"
"07LK00",NA
"07LM00",NA
"07LN00","https://www.livingstoneschoolgouda.nl/Portals/9/DigArticle/32503/Livingstoontje9.pdf"
"07LO00",NA
"07LP00","http://gbsdelichtlijn.nl/wp-content/uploads/2016/03/Schoolgids-2017_2018-definitief-.pdf"
"07LR00","https://www.smdbgoudswaard.nl/files/schoolmetdebijbel/2016-06-15_schoolgids-2016-2017-website-.pdf"
"07LS00",NA
"07LT00","http://www.coskatwijk.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018.pdf"
"07LU00",NA
"07LV00",NA
"07LW00",NA
"07LX00","https://www.timotheusschool.nl/files/107790Timotheusschool-kalender-0816_def.pdf"
"07LY00",NA
"07MB00","https://spcofonteinharmelen-live-1ddc5fa6990f4d-6aca7f2.aldryn-media.io/files/spco_fonteinharmelen/schoolgids%202017-2018.pdf"
"07MC00","http://www.derank-onstwedde.nl/schoolgids/schoolgids2017-2018.pdf"
"07MD00","https://www.basisschoolaantheike.nl/source/schoolgids%20Casimir%202017%20DEF.pdf"
"07ME00",NA
"07MF00",NA
"07MG00",NA
"07MJ00","https://cpobmorgenstergeldermalsen-live-e2b85b-0e3fe26.aldryn-media.com/files/cpob_morgenstergeldermalsen/170529%20Schoolgids%202017-2018.pdf"
"07MK00","https://www.repelaer.nl/Media/view/39243/schoolgids+2015-2016.pdf"
"07MK01","https://www.repelaer.nl/Media/view/39243/schoolgids+2015-2016.pdf"
"07ML00",NA
"07MN00","http://www.bsjacobus.nl/bestanden/441370/Schoolgids-2016-2017-Jacobus-def-v20170209.pdf"
"07MR00","http://www.jwvddoel.nl/SchoolgidsJWvandenDoel2017-2018.pdf"
"07MV00","https://www.delageweijkens.nl/images/pdf/schoolgids_2017_2018.pdf"
"07MX00",NA
"07MY00","https://jls.noventa.nl/wp-content/uploads/sites/22/2016/11/schoolgids-bijlage-2017-2018-JLS.pdf"
"07NA00","https://www.bsstmartinus-beek.nl/bestanden/452680/Schoolgids_2017-2018.pdf"
"07ND00","https://armhoefseakker.nl/wp-content/uploads/2017/07/SCHOOLGIDS-2017-2018_schoolgids-compleet__website.pdf"
"07NE00",NA
"07NF00",NA
"07NG00",NA
"07NH00","https://www.patioschool.nl/syndeo_data/media/schoolgids/schoolgids_Patioschool_17-18.pdf"
"07NJ00",NA
"07NK00","http://www.denduin.nl/sites/denduin/files/schoolgids%202017-2018%20definitief.pdf"
"07NN00","https://www.deholtenhoek.nl/wp-content/uploads/2015/09/schoolgids-1617-Holtenhoek.pdf"
"07NP00","http://www.bs-detoermalijn.nl/bestanden/459716/schoolgids-2017-2018.pdf"
"07NQ00",NA
"07NR00","http://www.detovervogel.nl/media/47549/Tovervogel-schoolgids-2017-2018-070717.pdf"
"07NS00","http://www.bernardusommen.nl/syndeo_data/media/Documenten/Schoolgids_2016-2017.pdf"
"07NT00",NA
"07NU00",NA
"07NW00",NA
"07NY00",NA
"07OA00","http://www.singelwillemstad.nl/wordpress/wp-content/uploads/2016/11/schoolgids-2017-2018-pdf.pdf"
"07OC00",NA
"07OD00",NA
"07OE00",NA
"07OJ00",NA
"07OK00","http://www.boazschool.nl/docs/Schoolgids.pdf"
"07OM00",NA
"07OT00",NA
"07OX00","https://www.wegwijzernederhemert.nl/attachments/article/29/Schoolgids%202015-2016.pdf"
"07OY00",NA
